id,file_artists,file_title,file_path,jams_path
real-book_679,Wynton Kelly,Kelly Blue,../../partitions/real-book/raw/Kelly Blue - Wynton Kelly.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_679.jams
real-book_680,,Remote Approach,../../partitions/real-book/raw/Remote Approach.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_680.jams
real-book_681,,Sophistication,../../partitions/real-book/raw/Sophistication.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_681.jams
real-book_682,Horace Silver,Filthy McNasty,../../partitions/real-book/raw/Filthy McNasty - Horace Silver.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_682.jams
real-book_683,,Amanda,../../partitions/real-book/raw/Amanda.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_683.jams
real-book_684,,Got The Sun In The Morning,../../partitions/real-book/raw/Got The Sun In The Morning.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_684.jams
real-book_685,,Younger Than Springtime,../../partitions/real-book/raw/Younger Than Springtime.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_685.jams
real-book_686,,Fierce Piece,../../partitions/real-book/raw/Fierce Piece.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_686.jams
real-book_687,,For Bertil,../../partitions/real-book/raw/For Bertil.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_687.jams
real-book_688,,After You've Gone [Benny Goodman Solo],../../partitions/real-book/raw/After You've Gone [Benny Goodman Solo].Mgu.xlab,../../partitions/real-book/choco/jams/real-book_688.jams
real-book_689,,It's A Raggy Waltz,../../partitions/real-book/raw/It's A Raggy Waltz.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_689.jams
real-book_690,,Classical Gas,../../partitions/real-book/raw/Classical Gas.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_690.jams
real-book_691,,Are You Real,../../partitions/real-book/raw/Are You Real.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_691.jams
real-book_692,Cole Porter,Ev'rything I Love,../../partitions/real-book/raw/Ev'rything I Love - Cole Porter.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_692.jams
real-book_693,,Chicago,../../partitions/real-book/raw/Chicago.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_693.jams
real-book_694,Kenny Ball & His Jazzmen,Midnight In Moscow,../../partitions/real-book/raw/Midnight In Moscow - Kenny Ball & His Jazzmen.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_694.jams
real-book_695,,Beautiful Brown Eyes,../../partitions/real-book/raw/Beautiful Brown Eyes.MGU.xlab,../../partitions/real-book/choco/jams/real-book_695.jams
real-book_696,,'s Wonderful,../../partitions/real-book/raw/'s Wonderful.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_696.jams
real-book_697,,Fusion In The Night,../../partitions/real-book/raw/Fusion In The Night.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_697.jams
real-book_698,,Impossible Dream,../../partitions/real-book/raw/Impossible Dream.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_698.jams
real-book_699,,Wherever There's Love (There's You And I),../../partitions/real-book/raw/Wherever There's Love (There's You And I).Mgu.xlab,../../partitions/real-book/choco/jams/real-book_699.jams
real-book_700,,It's The Talk Of The Town,../../partitions/real-book/raw/It's The Talk Of The Town.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_700.jams
real-book_701,,Sobbin' Blues,../../partitions/real-book/raw/Sobbin' Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_701.jams
real-book_702,,Bebop,../../partitions/real-book/raw/Bebop.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_702.jams
real-book_703,,Just A Closer Walk With Thee,../../partitions/real-book/raw/Just A Closer Walk With Thee.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_703.jams
real-book_704,W,Chantez Les Bas [Sing 'em Low],../../partitions/real-book/raw/Chantez Les Bas [Sing 'em Low] - W.C.Handy.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_704.jams
real-book_705,,Does He Love You,../../partitions/real-book/raw/Does He Love You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_705.jams
real-book_706,,Tiree Bridal Song,../../partitions/real-book/raw/Tiree Bridal Song.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_706.jams
real-book_707,W,East Saint Louis,../../partitions/real-book/raw/East Saint Louis - W.C. Handy.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_707.jams
real-book_708,,Old Devil Moon,../../partitions/real-book/raw/Old Devil Moon.MGU.xlab,../../partitions/real-book/choco/jams/real-book_708.jams
real-book_709,,Moonchild,../../partitions/real-book/raw/Moonchild.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_709.jams
real-book_710,,Dear Acquaintance,../../partitions/real-book/raw/Dear Acquaintance.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_710.jams
real-book_711,,The Good Life,../../partitions/real-book/raw/The Good Life.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_711.jams
real-book_712,,Marching Through Georgia,../../partitions/real-book/raw/Marching Through Georgia.MGU.xlab,../../partitions/real-book/choco/jams/real-book_712.jams
real-book_713,,OPERATOR,../../partitions/real-book/raw/OPERATOR.MGU.xlab,../../partitions/real-book/choco/jams/real-book_713.jams
real-book_714,I Got Rhythm,52nd Street Theme,../../partitions/real-book/raw/52nd Street Theme - I Got Rhythm.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_714.jams
real-book_715,,Why Don't You Believe Me,../../partitions/real-book/raw/Why Don't You Believe Me.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_715.jams
real-book_716,,Green,../../partitions/real-book/raw/Green.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_716.jams
real-book_717,,Tenderly,../../partitions/real-book/raw/Tenderly.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_717.jams
real-book_718,,Last Night When We Were Young,../../partitions/real-book/raw/Last Night When We Were Young.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_718.jams
real-book_719,,Little Girls,../../partitions/real-book/raw/Little Girls.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_719.jams
real-book_720,,Epistrophy,../../partitions/real-book/raw/Epistrophy.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_720.jams
real-book_721,,Never Sleep,../../partitions/real-book/raw/Never Sleep.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_721.jams
real-book_722,,If I Ruled The World,../../partitions/real-book/raw/If I Ruled The World.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_722.jams
real-book_723,,Honey,../../partitions/real-book/raw/Honey.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_723.jams
real-book_724,J,Linger A While,../../partitions/real-book/raw/Linger A While - J. Mercer.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_724.jams
real-book_725,Jimmy Rowles,The Peacocks,../../partitions/real-book/raw/The Peacocks - Jimmy Rowles.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_725.jams
real-book_726,Jan Savitt,720 In The Books,../../partitions/real-book/raw/720 In The Books - Jan Savitt.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_726.jams
real-book_727,,September Moon,../../partitions/real-book/raw/September Moon.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_727.jams
real-book_728,,E,../../partitions/real-book/raw/E.S.P. - Wayne Shorter.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_728.jams
real-book_729,,Tam Lin,../../partitions/real-book/raw/Tam Lin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_729.jams
real-book_730,,Just Squeeze Me,../../partitions/real-book/raw/Just Squeeze Me.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_730.jams
real-book_731,Henry Mancini,Thornbirds,../../partitions/real-book/raw/Thornbirds - Henry Mancini.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_731.jams
real-book_732,,House Of Jade,../../partitions/real-book/raw/House Of Jade.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_732.jams
real-book_733,,Bubuy Bulan,../../partitions/real-book/raw/Bubuy Bulan.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_733.jams
real-book_734,,Conception,../../partitions/real-book/raw/Conception.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_734.jams
real-book_735,John Coltrane,Chronic Blues,../../partitions/real-book/raw/Chronic Blues - John Coltrane.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_735.jams
real-book_736,Jimmy Van Heusen,It's Always You,../../partitions/real-book/raw/It's Always You - Jimmy Van Heusen.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_736.jams
real-book_737,,It's June In January,../../partitions/real-book/raw/It's June In January.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_737.jams
real-book_738,Jay Livingston & Ray Edwards,Never Let Me Go,../../partitions/real-book/raw/Never Let Me Go - Jay Livingston & Ray Edwards.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_738.jams
real-book_739,,Something Blue,../../partitions/real-book/raw/Something Blue.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_739.jams
real-book_740,,Tin Roof Blues,../../partitions/real-book/raw/Tin Roof Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_740.jams
real-book_741,Donald Kahn,A Beautiful Friendship,../../partitions/real-book/raw/A Beautiful Friendship - Donald Kahn.MGU.xlab,../../partitions/real-book/choco/jams/real-book_741.jams
real-book_742,,When You Look At Me,../../partitions/real-book/raw/When You Look At Me.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_742.jams
real-book_743,,I Cover The Waterfront,../../partitions/real-book/raw/I Cover The Waterfront.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_743.jams
real-book_744,Thelonious Monk,"Straight, No Chaser","../../partitions/real-book/raw/Straight, No Chaser - Thelonious Monk.Mgu.xlab",../../partitions/real-book/choco/jams/real-book_744.jams
real-book_745,,Where Is Love,../../partitions/real-book/raw/Where Is Love.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_745.jams
real-book_746,Rodgers & Hammerstein,Some Enchanted Evening,../../partitions/real-book/raw/Some Enchanted Evening - Rodgers & Hammerstein.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_746.jams
real-book_747,,627 Stomp,../../partitions/real-book/raw/627 Stomp.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_747.jams
real-book_748,Neal Hefti,Little Pony,../../partitions/real-book/raw/Little Pony - Neal Hefti.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_748.jams
real-book_749,"Rene, Rene & Muse",Sleepy Time Down South,"../../partitions/real-book/raw/Sleepy Time Down South - Rene, Rene & Muse.Mgu.xlab",../../partitions/real-book/choco/jams/real-book_749.jams
real-book_750,,You Don't Know What Love Is,../../partitions/real-book/raw/You Don't Know What Love Is.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_750.jams
real-book_751,,It Was Almost Like A Song,../../partitions/real-book/raw/It Was Almost Like A Song.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_751.jams
real-book_752,,It Happened In Monterey,../../partitions/real-book/raw/It Happened In Monterey.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_752.jams
real-book_753,,Little Birdy,../../partitions/real-book/raw/Little Birdy.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_753.jams
real-book_754,,Burning Bridges,../../partitions/real-book/raw/Burning Bridges.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_754.jams
real-book_755,,August Outcome,../../partitions/real-book/raw/August Outcome.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_755.jams
real-book_756,,How The Money Rolls In,../../partitions/real-book/raw/How The Money Rolls In.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_756.jams
real-book_757,Stanley Turrentine,Shirley,../../partitions/real-book/raw/Shirley - Stanley Turrentine.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_757.jams
real-book_758,,Secretly,../../partitions/real-book/raw/Secretly.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_758.jams
real-book_759,,Sensation Rag,../../partitions/real-book/raw/Sensation Rag.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_759.jams
real-book_760,,Swingin' Until The Girls Come Home,../../partitions/real-book/raw/Swingin' Until The Girls Come Home.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_760.jams
real-book_761,,Feel Like Makin' Love,../../partitions/real-book/raw/Feel Like Makin' Love.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_761.jams
real-book_762,,April Waltz,../../partitions/real-book/raw/April Waltz.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_762.jams
real-book_763,John Coltrane,Naima,../../partitions/real-book/raw/Naima - John Coltrane.MGU.xlab,../../partitions/real-book/choco/jams/real-book_763.jams
real-book_764,Irving Berlin,Happy Holidays,../../partitions/real-book/raw/Happy Holidays - Irving Berlin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_764.jams
real-book_765,,Float Me Down The River (Down To New Orleans),../../partitions/real-book/raw/Float Me Down The River (Down To New Orleans).Mgu.xlab,../../partitions/real-book/choco/jams/real-book_765.jams
real-book_766,,Tishomingo Blues,../../partitions/real-book/raw/Tishomingo Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_766.jams
real-book_767,,Sea Journey,../../partitions/real-book/raw/Sea Journey.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_767.jams
real-book_768,,Struttin' With Some Barbecue,../../partitions/real-book/raw/Struttin' With Some Barbecue.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_768.jams
real-book_769,,Trains & Boats & Planes,../../partitions/real-book/raw/Trains & Boats & Planes.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_769.jams
real-book_770,,The Cuckoo,../../partitions/real-book/raw/The Cuckoo.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_770.jams
real-book_771,Rough Trade,High School Confidential,../../partitions/real-book/raw/High School Confidential - Rough Trade.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_771.jams
real-book_772,,Big Butter And Egg Man,../../partitions/real-book/raw/Big Butter And Egg Man.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_772.jams
real-book_773,,Mingulay Boat Song,../../partitions/real-book/raw/Mingulay Boat Song.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_773.jams
real-book_774,Kern,Look For The Silver Lining,../../partitions/real-book/raw/Look For The Silver Lining - Kern.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_774.jams
real-book_775,,Midnight On The Water,../../partitions/real-book/raw/Midnight On The Water.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_775.jams
real-book_776,,MAGPIE,../../partitions/real-book/raw/MAGPIE.MGU.xlab,../../partitions/real-book/choco/jams/real-book_776.jams
real-book_777,,Shim-Me-Sha-Wabble,../../partitions/real-book/raw/Shim-Me-Sha-Wabble.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_777.jams
real-book_778,,I Left My Sugar Standing In The Rain,../../partitions/real-book/raw/I Left My Sugar Standing In The Rain.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_778.jams
real-book_779,,Winter Ducks,../../partitions/real-book/raw/Winter Ducks.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_779.jams
real-book_780,,The Continental,../../partitions/real-book/raw/The Continental.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_780.jams
real-book_781,,Give Me Your Hand,../../partitions/real-book/raw/Give Me Your Hand.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_781.jams
real-book_782,,My Romance [4-4],../../partitions/real-book/raw/My Romance [4-4].Mgu.xlab,../../partitions/real-book/choco/jams/real-book_782.jams
real-book_783,Oscar Pettiford,Blues In The Closet,../../partitions/real-book/raw/Blues In The Closet - Oscar Pettiford.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_783.jams
real-book_784,,Silky,../../partitions/real-book/raw/Silky.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_784.jams
real-book_785,,Alone Together,../../partitions/real-book/raw/Alone Together.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_785.jams
real-book_786,,Home Ruler,../../partitions/real-book/raw/Home Ruler.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_786.jams
real-book_787,,Stompin' Urge,../../partitions/real-book/raw/Stompin' Urge.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_787.jams
real-book_788,,Stripper,../../partitions/real-book/raw/Stripper.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_788.jams
